"ID","consumer","stage","trait_name","Th","lnA0","Ea","Eh","r2_befdeact","r2_deact"
431,"Fucus ceranoides",NA,"respiration rate",297.84691,-0.339691302534833,0.380222644881193,0.370274316090939,0.963,0.7612
432,"Ulva lactuca",NA,"respiration rate",307.91259,-0.385703583074824,0.325635859788117,0.573853961558442,0.9724,1
433,"Chondrus crispus",NA,"respiration rate",297.94504,-1.26476057356321,0.4246828098685,0.366456338235015,0.9208,0.7965
434,"Griffithsia flosculosa",NA,"respiration rate",298.151139,-0.890426040742424,0.471617771054262,0.533572185197097,0.9442,0.9163
435,"Porphyra umbilicalis",NA,"respiration rate",297.851363,-0.902946597440206,0.291621299611597,0.0743598521855008,0.924,0.4555
436,"Enteromorpha intertinalis",NA,"respiration rate",303.132185,-0.891654465702451,0.415208932318585,0.525578366882004,0.9271,1
437,"Fucus ceranoides",NA,"respiration rate",303.115494,-0.879589748631275,0.492533322732325,0.217808463891257,0.8816,1
438,"Ulva lactuca",NA,"respiration rate",303.073119,-0.511721613685426,0.445444989130362,0.36797319536469,0.9472,1
439,"Chondrus crispus",NA,"respiration rate",302.93602,-1.43627330728115,0.49295493140348,0.621554288780322,0.8902,1
440,"Griffithsia flosculosa",NA,"respiration rate",302.978287,-0.909192979054829,0.43053596335511,0.778186722457976,0.9123,1
441,"Phaeodactylum tricornutum",NA,NA,293.094973,-0.0905301604202308,0.528005943155209,1.43439696089681,0.938,1
442,"Phaeodactylum tricornutum",NA,NA,298.108256,-2.71094675363639,1.12921883984806,4.51687535939223,0.99,NA
443,"Acanthophora spicifera","branches","net photosynthesis rate",308.79414,5.81018856892514,1.16794788061166,2.75112100698023,0.8652,1
444,"Gracilaria verrucosa","branches","net photosynthesis rate",303.157614,6.69806864026661,0.884661913696727,1.32992733793409,0.9215,0.8565
445,"Bostrychia binderi","branches","net photosynthesis rate",308.97272,5.39041901390774,0.863614152440727,5.86349847073895,0.9776,1
446,"Cladophora repens","branches","net photosynthesis rate",303.180693,3.67349037786941,1.34255950002823,0.576823388365214,0.936,0.8902
447,"Acanthophora spicifera","branches","respiration rate",315.067576,6.16142031858937,0.0223328289728352,0.089331315891341,0.0024,NA
448,"Gracilaria verrucosa","branches","respiration rate",303.206168,5.33350731169235,0.180987792079003,0.504879629756447,0.2607,0.9424
449,"Bostrychia binderi","branches","respiration rate",314.911257,4.04040960545981,0.445630500454475,1.7825220018179,0.8012,NA
450,"Cladophora repens","branches","respiration rate",315.05565,4.91310594767009,0.127955119575769,0.511820478303077,0.2336,NA
451,"Catenella repens","branches","net photosynthesis rate",309.117472,3.3525263504828,1.50786940395042,2.78879041293676,0.7165,1
452,"Spyridia filamentosa","branches","net photosynthesis rate",309.162142,5.1970718618419,0.670205878655315,2.68082351462126,0.7788,NA
453,"Gracilaria verrucosa","branches","net photosynthesis rate",303.273869,4.74819428516347,0.986173331151064,0.622351811826001,0.9698,1
454,"Bostrychia binderi","branches","net photosynthesis rate",309.049544,3.92454812019061,1.14946732983817,1.54945699585005,0.8866,1
455,"Catenella repens","branches","respiration rate",315.191866,5.12979630405364,-0.0189718828818467,-0.0758875315273868,0.0029,NA
456,"Spyridia filamentosa","branches","respiration rate",315.12218,5.26844181112461,0.0987136108570122,0.394854443428049,0.123,NA
457,"Gracilaria verrucosa","branches","respiration rate",303.270663,4.890894867653,0.438921300313063,0.0157366379448193,0.5875,0.0186
458,"Bostrychia binderi","branches","respiration rate",309.343794,4.25584024678746,0.461407405945456,0.232982870596185,0.7832,1
459,"Chlorella vulgaris",NA,"net photosynthesis rate",301.15,1.8216980804003,0.898177890860947,3.59271156344379,0.9013,NA
460,"Chlorella pyrenoidosa",NA,"net photosynthesis rate",301.15,1.22685511566279,0.629302524318092,2.51721009727237,0.988,NA
461,"Hormidium flaccidum",NA,"net photosynthesis rate",301.15,0.88785668465154,0.61732098803132,2.46928395212528,0.9843,NA
462,"Ferocactus acanthodes","root","respiration rate",318.749285,-0.250631398743473,0.585389848415844,0.262006464954645,0.9746,0.9022
463,"Ferocactus acanthodes","root","respiration rate",323.355723,-0.0766226554654455,0.535721695515684,0.593778355693775,0.9707,1
464,"Ferocactus acanthodes","root","respiration rate",317.586493,0.763951309708852,0.534384467006677,0.273184319621714,0.9707,0.6241
465,"Ferocactus acanthodes","root","respiration rate",323.221556,0.988523264337261,0.435258244733076,0.758090666649145,0.9597,1
466,"Opuntia ficus-indica","root","respiration rate",327.146414,0.355625872407878,0.531044049702655,0.529753921110685,0.9699,0.9928
467,"Opuntia ficus-indica","root","respiration rate",323.651793,0.38256150051086,0.533531704246854,0.289321919180743,0.9682,1
468,"Opuntia ficus-indica","root","respiration rate",327.952868,1.34050178806494,0.458033089526583,0.671371695412111,0.934,1
469,"Opuntia ficus-indica","root","respiration rate",323.203764,1.53227862325754,0.412358826481143,0.255072671138165,0.9668,1
470,"Plantago lanceolata","root","respiration rate",313.078913,3.06801448165382,0.422507904878672,0.0734876413502642,0.9277,1
471,"Plantago lanceolata","root","respiration rate",312.979803,3.71718619887016,0.443691089581965,0.481335324648525,0.9144,0.8042
472,"Plantago euryphylla","root","respiration rate",321.49852,3.28549925037168,0.333759622704564,1.33503849081825,0.8916,NA
473,"Plantago euryphylla","root","respiration rate",316.80082,3.55445982677948,0.335335933340761,0.478509696162873,0.9421,1
474,"Plantago lanceolata","root","respiration rate",313.184153,3.3915775074451,0.472752709291588,0.207231723306985,0.9383,0.8783
475,"Plantago euryphylla","root","respiration rate",316.539423,3.40796212195212,0.363283223810297,1.45313289524119,0.8901,NA
476,"Plantago lanceolata","root","respiration rate",302.866312,3.4809200895056,0.364073680979074,0.428407960351427,0.7347,1
477,"Plantago lanceolata","root","respiration rate",297.972695,3.4176666086478,0.657355010038651,0.226580151764859,0.9797,0.2675
478,"Plantago lanceolata","root","respiration rate",303.15,3.55101786751836,0.290779666518236,0.0928715013869994,0.7033,1
479,"Plantago lanceolata","root","respiration rate",296.154677,2.98279153073019,0.335161725578254,1.34064690231302,0.7756,NA
480,"Plantago lanceolata","root","respiration rate",296.138983,3.32747737641962,0.389993048301968,1.55997219320787,0.9789,NA
481,"Plantago lanceolata","root","respiration rate",296.184536,3.24938727680238,0.614091047496154,2.45636418998462,0.9663,NA
482,"Plantago lanceolata","root","respiration rate",296.182549,3.24912581615799,0.568608596339295,2.27443438535718,0.9569,NA
483,"Fontinalis antipyretica",NA,"gross photosynthesis rate",300.15,6.87077867765134,0.40151460543796,1.60605842175184,0.6904,NA
484,"Fontinalis antipyretica",NA,"respiration rate",288.15,3.59688864818883,1.97507315078772,0.0275476975214337,0.8333,0.1263
485,"Eucalyptus marginata","leaf","net photosynthesis rate",295.65,2.73538172179451,0.474125957205061,1.89650382882025,0.9942,NA
486,"Eucalyptus marginata","leaf","respiration rate",295.65,1.2751787917668,0.505503818859295,2.02201527543718,0.9965,NA
487,"Acacia craspedocarpa","leaf","net photosynthesis rate",307.45,1.90331233624272,0.510910670255568,2.04364268102227,0.9944,NA
488,"Acacia craspedocarpa","leaf","respiration rate",307.45,0.675006464466193,0.527799253574886,2.11119701429955,0.9846,NA
489,"Rhagodia baccata","leaf","net photosynthesis rate",309.05,2.27853055738987,0.521399633676102,2.08559853470441,0.9963,NA
490,"Rhagodia baccata","leaf","respiration rate",309.05,0.673763381138997,0.531301301464389,2.12520520585756,0.9885,NA
491,"Acer rubrum","leaf","respiration rate",303.15,-1.8657759326491,0.6581561434917,2.6326245739668,0.9975,NA
492,"Carya glabra","leaf","respiration rate",303.15,-2.22415535935314,0.522666784155983,2.09066713662393,0.9873,NA
493,"Quercus rubra","leaf","respiration rate",303.15,-1.4661694007618,0.650759047393587,2.60303618957435,0.998,NA
494,"Quercus alba","leaf","respiration rate",303.15,-1.67678008311475,0.498516903162419,1.99406761264968,0.9909,NA
495,"Quercus prinus","leaf","respiration rate",303.15,-1.49408467967543,0.63565561516634,2.54262246066536,0.9971,NA
496,"Quercus coccinea","leaf","respiration rate",303.15,-2.2954667649285,0.760031295836219,3.04012518334488,0.9279,NA
497,"Liriodendron tulipifera","leaf","respiration rate",303.15,-1.96518997254831,0.705855716590943,2.82342286636377,0.9937,NA
498,"Acer rubrum","leaf","respiration rate",303.15,1.30219877079547,0.652223923864866,2.60889569545946,0.999,NA
499,"Carya glabra","leaf","respiration rate",303.15,0.560710247997558,0.522448211990712,2.08979284796285,0.987,NA
500,"Quercus rubra","leaf","respiration rate",303.15,1.07663027327464,0.656921644952359,2.62768657980943,0.9984,NA
501,"Quercus alba","leaf","respiration rate",303.15,1.01409887573453,0.493757057288573,1.97502822915429,0.9907,NA
502,"Quercus prinus","leaf","respiration rate",303.15,1.16787225496274,0.629912262131801,2.5196490485272,0.9974,NA
503,"Quercus coccinea","leaf","respiration rate",303.15,0.220351561479244,0.763539149465655,3.05415659786262,0.9258,NA
504,"Liriodendron tulipifera","leaf","respiration rate",303.15,0.958647518120851,0.700576218775911,2.80230487510365,0.9923,NA
505,"Mougeotia",NA,"net photosynthesis rate",298.15,2.72697943090391,0.419863781519908,1.44298080057164,0.9533,0.9133
506,"Mougeotia",NA,"respiration rate",308.15,1.3405868302004,0.282897274143055,1.13158909657222,0.7146,NA
507,"Vicia faba","4-7 week old plants","respiration rate",303.15,1.62456244559829,0.520390204608052,-0.156948957291337,0.7329,0
508,"Latuca sativa",NA,"respiration rate",304.049866,4.34263670339037,0.137615120632757,0.550460482531028,0.9855,NA
509,"Latuca sativa",NA,"respiration rate",304.076569,4.20583195159425,0.204621294624909,0.818485178499637,0.9086,NA
510,"Latuca sativa",NA,"net photosynthesis rate",303.649332,4.61008178527852,0.0032965976135958,0.498583573478681,0.0084,1
511,"Latuca sativa",NA,"net photosynthesis rate",289.951067,0.831211884483802,4.02823518738949,0.0692491511292306,1,0.4817
512,"Lycopersicum esculentum",NA,"respiration rate",301.659905,4.23290477507351,0.194606118109119,0.778424472436476,0.9558,NA
513,"Lycopersicum esculentum",NA,"respiration rate",306.758574,4.16703776998899,0.22768506513548,0.910740260541918,0.9338,NA
514,"Lycopersicum esculentum",NA,"net photosynthesis rate",299.855322,4.61506158411998,-0.00171910356663456,0.229259227309448,0.002,1
515,"Lycopersicum esculentum",NA,"net photosynthesis rate",291.679804,4.24163304755267,0.438221271673388,-0.0315707874732335,0.9689,0.034
516,"Glycine max",NA,"respiration rate",303.196028,4.20918854185005,0.284242263071513,0.0226659549180642,0.9708,1
517,"Glycine max",NA,"respiration rate",307.567274,4.27612170335348,0.231494132458718,0.925976529834871,0.9418,NA
518,"Glycine max",NA,"net photosynthesis rate",303.150673,4.61580435580602,-0.00840084777130628,0.0145033866437996,0.068,1
519,"Glycine max",NA,"net photosynthesis rate",290.514086,3.09459411231499,1.54740869686031,0.046280296034724,1,0.1461
520,"Pinus elliottii","stems","respiration rate",295.77373,-0.0110691250958667,0.405133620878509,1.35789835624968,0.7265,0.1662
521,"Betula pubescens","twigs","respiration rate",303.148804,4.54187601591213,0.67581444666511,2.70325778666044,0.9792,NA
522,"Betula pubescens","twigs","respiration rate",303.067242,5.06776386402254,0.870815076246816,3.48326030498726,0.9783,NA
523,"Lecanora muralis",NA,"respiration rate",300.169096,-0.287756578532436,0.561473238465072,9.84111967356019,0.9093,0.8855
524,"Cladonia convoluta",NA,"respiration rate",287.997226,-1.23949690099666,0.894973410429173,4.29097600421373,0.0948,0.2147
525,"Cladonia convoluta",NA,"respiration rate",282.632851,-0.278100956130856,0.981568459490679,3.03816534512767,0.1833,0.0733
526,"Cladonia convoluta",NA,"respiration rate",290.595517,-1.14872331720255,0.836474033071503,11.0132855855443,0.0649,0.3384
527,"Lecanora muralis",NA,"respiration rate",281.3855995,-0.73340043245476,0.939655584932863,-3.67857632763124,0.1847,0.1329
528,"Lecanora muralis",NA,"respiration rate",292.713566,-1.87878919815107,0.788428821123414,2.90330490081952,0.0486,0.0781
529,"Diploschistes muscorum",NA,"respiration rate",282.321200914,-0.302581396091932,1.06601571868314,-0.896311260207521,0.2916,0.0067
530,"Diploschistes muscorum",NA,"respiration rate",294.177803,-1.63112905114241,0.679872924643291,3.19067933314574,0.0709,0.065
531,"Lycopersicon esculentum","leaf","respiration rate",289.130701,2.54103900973703,0.776848224008488,0.429931847578997,0.9489,0.704
532,"Brassica oleracea","leaf section","respiration rate",294.211007,1.78459028724032,1.05920780509543,0.0282055465519414,0.9805,0.0861
533,"Vitis labruscana","roots, 1 year old","respiration rate",310.816668,2.44011979117421,0.399205404427285,1.59682161770914,0.9667,NA
534,"Vitis labruscana","roots, 1 year old","respiration rate",302.211466,2.42835960101874,0.409619426431283,0.788343912108493,0.9222,0.9969
535,"Citrus aurantium","Single branch of fine roots, 2 year old trees","respiration rate",303.265152,1.24145535179747,0.544367346084067,1.34237812558668,0.6458,1
536,"Citrus aurantium","Single branch of fine roots, 2 year old trees","respiration rate",311.798483,1.38301414597476,0.462539946950082,1.85015978780033,0.9894,NA
537,"Citrus aurantium","Single branch of fine roots, 2 year old trees","respiration rate",312.816668,1.53907436660684,0.252441583130263,1.00976633252105,0.863,NA
538,"Cassiope tetragona",NA,"respiration rate",313.15,-2.39179290626029,0.640354745017551,2.5614189800702,0.9747,NA
539,"Cassiope hypnoides",NA,"respiration rate",313.15,-2.38346404815182,0.570726463624499,2.282905854498,0.9973,NA
540,"Antennaria alpina",NA,"respiration rate",313.15,-2.2477064910145,0.67090651024783,2.68362604099132,0.9684,NA
541,"Diapensia lapponica",NA,"respiration rate",313.15,-2.02035482119925,0.619327650728046,2.47731060291219,0.9605,NA
542,"Viscaria alpina",NA,"respiration rate",313.15,-1.60598443579494,0.489690448852656,1.95876179541062,0.9753,NA
543,"Saxifraga oppositifolia",NA,"respiration rate",313.15,-3.00921751315888,0.624921825252435,2.49968730100974,0.9905,NA
544,"Empetrum nigrum",NA,"respiration rate",313.15,-2.79394133057853,0.675763046717092,2.70305218686837,0.9915,NA
545,"Saxifraga oppositifolia",NA,"respiration rate",313.15,-2.86335353517635,0.653384247155646,2.61353698862258,0.9806,NA
546,"Hordeum vulgare","excised root","respiration rate",313.06363,1.19970760681368,0.547633206381392,2.19053282552557,0.9893,NA
547,"Zea mays","excised root","respiration rate",308.425806,1.44293748597288,0.617238970698007,2.46895588279203,0.9842,NA
548,"Cladonia arbuscula","upper part of podetia","respiration rate",313.15,2.46579957729943,0.310901617836685,1.24360647134674,0.9411,NA
549,"Cladonia impexa","upper part of podetia","respiration rate",313.15,2.22775265052372,0.415326465040181,1.66130586016073,0.9704,NA
550,"Cornicularia aculeata","upper part of thallus","respiration rate",313.15,2.51409766952811,0.267934556590233,1.07173822636093,0.9301,NA
551,"Evernia prunastri","thallus","respiration rate",308.15,2.51398246209681,0.485033766028132,3.72387301444114,0.9965,1
552,"Hypogymnia physodes","thallus lobes","respiration rate",308.15,1.90433095567326,0.552721531351537,1.5923143094447,0.9607,1
553,"Parmelia saxatilis","thallus lobes","respiration rate",313.15,2.72949838321911,0.250102835422852,1.00041134169141,0.7547,NA
554,"Parmelia saxatilis","thallus lobes","respiration rate",313.15,2.93319873059185,0.280519301316974,1.12207720526789,0.6016,NA
555,"Ramalina fastigiata","thallus with apothecia","respiration rate",308.15,2.43795940241688,0.467164486882321,0.694243340449921,0.886,1
556,"Usnea fragilescens","thallus","respiration rate",308.15,2.38004569463515,0.398662054813719,0.54492733919137,0.7111,1
557,"Acer pseudoplatanus","leaf","respiration rate",313.086787,0.177843146435284,0.234491553685938,0.937966214743754,0.9401,NA
558,"Betula pendula","leaf","respiration rate",313.140547,0.191107944212055,0.247382730640392,0.989530922561569,0.8711,NA
559,"Fagus sylvatica","leaf","respiration rate",313.199732,-0.0811273833153851,0.33428239739305,1.3371295895722,0.9816,NA
560,"Fraxinus excelsior","leaf","respiration rate",305.12711,-0.0915666400535533,0.402876828637466,0.182718229115275,0.9613,0.7764
561,"Juglans regia","leaf","respiration rate",313.090727,-0.169974287296038,0.355897095458441,1.42358838183376,0.9674,NA
562,"Quercus petraea","leaf","respiration rate",313.141005,0.12112537055411,0.247294285975782,0.989177143903129,0.8613,NA
563,"Quercus robur","leaf","respiration rate",305.34655,-0.134288287313114,0.425147511914895,0.267750045840462,0.9157,0.7282
564,"Acer saccharum",NA,"respiration rate",293.323176,1.31093321872863,0.621035708771018,14.0662441666999,0.7666,0.6621
565,"Acer saccharum",NA,"respiration rate",291.572993,1.4719245405174,0.359806281669382,4.46392626647857,0.0422,0.3834
566,"Acer saccharum",NA,"respiration rate",292.125681,1.30733040912073,0.348104642660656,3.29480729240918,0.0487,0.151
567,"Pinus resinosa",NA,"respiration rate",292.530987,0.916646966696014,0.847995937052024,3.3919837482081,0.8891,NA
568,"Pinus resinosa",NA,"respiration rate",291.149264,-1.83095404857966,3.24568625072158,1.47858268552905,0.1224,0.4866
569,"Pinus resinosa",NA,"respiration rate",293.857443,0.203063891135078,1.01765818647776,2.47844752228348,0.1671,0.9989
570,"Fuchsia excorticata","leaf","respiration rate",294.783482,-0.343986113680892,0.349758351758061,2.52540434719671,0.444,1
571,"Aristotelia serrata","leaf","respiration rate",294.288157,-0.346621092753476,0.468900842632337,2.40531347957614,0.3958,0.5129
572,"Aristotelia serrata","leaf","respiration rate",294.710553,-0.0792540380656623,0.280557724548759,1.43648118406751,0.3138,1
573,"Quercus ilex",NA,"net photosynthesis rate",306.17872,1.86086041582178,0.128453456354947,1.58060610916613,0.2369,1
574,"Phillyrea latifolia",NA,"net photosynthesis rate",298.746012,1.18309052643537,0.564663856406306,0.34148891502294,0.5629,0.858
575,"Myrtus communis",NA,"net photosynthesis rate",301.152611,0.804623258400908,0.327936959157478,0.723694955558383,0.2916,0.6327
576,"Arbutus unedo",NA,"net photosynthesis rate",304.511074,1.20298881439605,0.470123307381417,1.03356978078755,0.569,0.738
577,"Cistus incanus",NA,"net photosynthesis rate",301.60953,1.3397299852156,0.569674267279423,0.75631373249687,0.4102,0.4729
578,"Quercus ilex",NA,"respiration rate",308.37644,-0.761177967262998,0.378550216235088,1.51420086494035,0.7057,NA
579,"Phillyrea latifolia",NA,"respiration rate",310.47818,-0.667950835599295,0.535537218419806,2.14214887367922,0.5038,NA
580,"Myrtus communis",NA,"respiration rate",310.517622,-0.703774686397498,0.410902611926168,1.64361044770467,0.5431,NA
581,"Arbutus unedo",NA,"respiration rate",308.97474,-0.908759436547905,0.471810201128118,1.88724080451247,0.6698,NA
582,"Cistus incanus",NA,"respiration rate",311.68998,-0.399698527360137,0.44982390624971,1.79929562499884,0.7404,NA
583,"Dracunculus vulgaris","appendix","respiration rate",299.160464,-5.10425997986084,1.10855477048267,0.681142924304767,0.9208,1
584,"Dracunculus vulgaris","floral chamber","respiration rate",289.153923,-4.11002004529891,-0.0406989180875131,1.1758487940337,0.006,0.9541
585,"Dracunculus vulgaris","floral chamber","respiration rate",281.158502,-2.52754191228543,0.5,0.720019175027407,NA,0.8723
586,"Phaeodactylum triconutum",NA,"net photosynthesis rate",283.15,-1.9265868326887,0.790022250441209,0.262009594961887,1,0.9306
587,"Phaeodactylum triconutum",NA,"net photosynthesis rate",283.15,-1.17698052904483,0.455844093233091,0.609648304955887,1,0.6782
588,"Phaeodactylum triconutum",NA,"net photosynthesis rate",298.15,-0.880567828156464,0.57208859841787,1.79462115238884,0.8559,1
589,"Phaeodactylum triconutum",NA,"net photosynthesis rate",298.15,-0.600802689862306,0.592084708987896,1.73128927181689,0.9689,1
590,"Phaeodactylum triconutum",NA,"net photosynthesis rate",298.15,-0.593419481189214,0.573601758712054,2.95134438915147,0.9759,0.9301
591,"Phaeodactylum triconutum",NA,"net photosynthesis rate",293.350129,-0.945419224948434,0.688896660287082,2.48188030556588,0.9784,0.9099
592,"Phaeodactylum triconutum",NA,"net photosynthesis rate",299.416575,-0.527570673987804,0.589250150832295,3.98224834750738,0.9528,0.9123
593,"Phaeodactylum triconutum",NA,"net photosynthesis rate",298.266375,-0.689103622580778,0.49882862299892,2.60380731832035,0.9874,0.8765
594,"Phaeodactylum triconutum",NA,"net photosynthesis rate",303.387398,-1.50926731893774,0.667756221365846,1.20638584023289,0.969,1
595,"Phaeodactylum triconutum",NA,"net photosynthesis rate",293.68042,1.12927297770586,0.702127302624338,2.58126815940695,0.9825,0.9085
596,"Phaeodactylum triconutum",NA,"net photosynthesis rate",299.265444,1.1892097499408,0.591201421002661,3.33868335367165,0.9516,0.8559
597,"Phaeodactylum triconutum",NA,"net photosynthesis rate",298.454213,0.881157619702844,0.50251115151859,2.73170068046676,0.9877,0.8811
598,"Phaeodactylum triconutum",NA,"net photosynthesis rate",303.446412,-0.171380733421675,0.673762205157822,1.28519940383751,0.9767,1
599,"Laminaria saceharina","blade tissue","respiration rate",303.15,-0.187457725778195,0.260385560590937,1.04154224236375,0.8702,NA
600,"Laminaria saceharina","blade tissue","respiration rate",303.15,-0.511515444383365,0.141444888704431,0.565779554817724,0.716,NA
601,"Atriplex lentiformis","leaf","net photosynthesis rate",305.15,0.0355303832062267,0.481526420280443,0.267755953618895,0.9459,0.8941
602,"Atriplex lentiformis","leaf","net photosynthesis rate",305.15,0.0427430810833095,0.449308397698444,0.372176882974258,0.9256,0.8468
603,"Atriplex lentiformis","leaf","net photosynthesis rate",313.15,-0.520317785063152,0.491680786155766,0.27255837734758,0.9569,0.8606
604,"Atriplex lentiformis","leaf","net photosynthesis rate",313.15,-1.52908211773409,0.544933343463091,0.2158831110284,0.973,0.93
605,"Atriplex lentiformis","leaf","respiration rate",319.15,-2.70646943164925,0.557800423273874,2.2312016930955,0.9965,NA
606,"Atriplex lentiformis","leaf","respiration rate",319.15,-2.41531529678928,0.499480967841553,1.99792387136621,0.9907,NA
607,"Atriplex lentiformis","leaf","respiration rate",319.15,-2.83396029375461,0.460687298001697,1.84274919200679,0.9794,NA
608,"Atriplex lentiformis","leaf","respiration rate",319.15,-2.97730045194997,0.414071752211283,1.65628700884513,0.9422,NA
609,"Zostera marina","root tissue","respiration rate",298.15,0.83051996220779,0.225336202570831,0.00536762051241396,0.29,1
610,"Zostera marina","root tissue","respiration rate",293.15,0.0266494241784831,0.896672496321423,0.388345709167003,0.7217,0.3981
611,"Zostera marina","rhizome tissue","respiration rate",303.15,0.254267980038383,0.230651611994584,0.922606447978334,0.8659,NA
612,"Zostera marina","rhizome tissue","respiration rate",303.15,0.102278752193569,0.259122108399071,1.03648843359628,0.7337,NA
613,"Zostera marina","leaf tissue","respiration rate",298.15,1.79953492547486,0.277965940747444,0.0135642139167933,0.953,1
614,"Zostera marina","leaf tissue","respiration rate",303.15,1.53431880887322,0.184792363548654,0.739169454194616,0.5573,NA
615,"Zostera marina","leaf tissue","net photosynthesis rate",298.15,1.9416146065971,0.31959417525387,0.569391719641389,0.9606,1
616,"Zostera marina","leaf tissue","net photosynthesis rate",303.15,1.68040185121645,0.398691244538851,1.5947649781554,0.9439,NA
617,"Kallymenia antarctica","thallus tissue","net photosynthesis rate",293.15,2.47696722706647,0.444851983780072,1.18253132358883,0.7759,1
618,"Kallymenia antarctica","thallus tissue","net photosynthesis rate",288.15,2.73678224144931,0.707118233432686,0.455236711481248,0.9233,0.7527
619,"Ballia callitricha","thallus tissue","net photosynthesis rate",288.15,3.12940510725034,0.271525118655228,1.39650983971975,0.8857,0.81
620,"Ballia callitricha","thallus tissue","net photosynthesis rate",283.15,2.28077080760726,0.330328138722883,0.462192037678934,0.9517,0.938
621,"Gymnogongrus antarcticus","thallus tissue","net photosynthesis rate",298.15,3.60006057453455,0.246094683987487,0.98437873594995,0.9294,NA
622,"Gymnogongrus antarcticus","thallus tissue","net photosynthesis rate",293.15,3.49355444480353,0.334916517008343,0.0861793550832571,0.8801,1
623,"Gymnogongrus antarcticus","thallus tissue","net photosynthesis rate",288.15,3.19417248800254,0.404799162939928,0.12171229642164,0.9047,0.925
624,"Phyllophora ahnfeltioides","thallus tissue","net photosynthesis rate",293.15,2.13339591266573,0.317805937145388,0.214667221050823,0.9416,1
625,"Phyllophora ahnfeltioides","thallus tissue","net photosynthesis rate",293.15,2.40760857728701,0.39809151599159,0.24058982517809,0.9442,1
626,"Phyllophora ahnfeltioides","thallus tissue","net photosynthesis rate",293.15,2.4333761888646,0.348716569578806,0.327033337227429,0.9919,1
627,"Kallymenia antarctica","thallus tissue","respiration rate",293.15,1.71069261593458,0.791136391034245,0.770964451861904,0.9117,1
628,"Kallymenia antarctica","thallus tissue","respiration rate",293.15,1.71315532311625,0.715493277597596,0.426761084685784,0.9179,1
629,"Ballia callitricha","thallus tissue","respiration rate",298.15,2.40508046471292,0.591193795376164,2.36477518150466,0.9101,NA
630,"Ballia callitricha","thallus tissue","respiration rate",293.15,1.93465663111552,0.763039686011046,0.350501056980135,0.9624,1
631,"Gymnogongrus antarcticus","thallus tissue","respiration rate",298.15,2.28282949602919,0.571937165969937,2.28774866387975,0.8986,NA
632,"Gymnogongrus antarcticus","thallus tissue","respiration rate",293.15,1.83819177444654,0.853964813273486,0.416885611605572,0.9692,1
633,"Gymnogongrus antarcticus","thallus tissue","respiration rate",298.15,2.09110274251406,0.570267257139269,2.28106902855707,0.8736,NA
634,"Phyllophora ahnfeltioides","thallus tissue","respiration rate",298.15,1.95683855450541,0.53397575405357,2.13590301621428,0.8096,NA
635,"Phyllophora ahnfeltioides","thallus tissue","respiration rate",298.15,1.32311916024362,0.664600743396849,2.65840297358739,0.8514,NA
636,"Phyllophora ahnfeltioides","thallus tissue","respiration rate",298.15,0.827414118803555,0.839030369392364,3.35612147756946,0.9759,NA
637,"Lolium perenne","leaf","net photosynthesis rate",291.65,2.01802049252051,0.273244536555993,0.280981971611802,0.9573,0.9505
638,"Lolium perenne","leaf","net photosynthesis rate",299.15,1.93653992667852,0.130582505517253,0.333054648891029,0.9903,0.9909
639,"Caulerpa prolifera","thallus tissue","respiration rate",303.15,-2.07218378747777,0.8556144914485,0.0518167170792863,0.9263,1
640,"Caulerpa prolifera","thallus tissue","respiration rate",308.15,-1.29583717779614,0.630224019070094,2.52089607628038,0.9267,NA
641,"Caulerpa prolifera","thallus tissue","respiration rate",308.15,-0.780699289575034,0.260045343000223,1.04018137200089,0.8977,NA
642,"Caulerpa prolifera","thallus tissue","respiration rate",308.15,-1.34132139512484,0.448832950227731,1.79533180091093,0.8495,NA
644,"Caulerpa prolifera","thallus tissue","net photosynthesis rate",303.15,-1.28383155958759,1.48278279909664,2.31089514392745,0.7041,1
645,"Cerutophyllum demersum","apical stem section","net photosynthesis rate",293.15,1.10120751249602,-0.0152465115359322,0.651879016747598,0.0033,0.7583
646,"Cerutophyllum demersum","apical stem section","net photosynthesis rate",303.15,1.91203074926993,0.255006228158082,1.02002491263233,0.9134,NA
647,"Cerutophyllum demersum","apical stem section","respiration rate",298.15,1.29163470263615,0.372950159496907,0.13791006233672,0.6932,1
648,"Cerutophyllum demersum","apical stem section","respiration rate",303.15,0.404988416748256,0.667061100985091,2.66824440394037,0.8718,NA
649,"Larrea divaricata","leaf","net photosynthesis rate",293.65,0.835828392836826,0.0968048063734491,0.191116154585327,1,0.9176
650,"Larrea divaricata","leaf","net photosynthesis rate",300.15,0.563011521212541,0.205622309642272,0.102067878348969,0.9167,0.9618
651,"Larrea divaricata","leaf","net photosynthesis rate",303.15,0.307879058995578,0.217761762972852,0.115080658253333,0.9657,0.8965
652,"Larrea divaricata","leaf","net photosynthesis rate",308.15,0.601939447450796,0.0826664564005716,1.72802938347071,0.6455,0.7657
653,"Larrea divaricata","leaf","net photosynthesis rate",305.65,-0.0853227785756486,0.377085274461269,0.793061983489415,0.9237,0.7164
654,"Larrea divaricata","leaf","net photosynthesis rate",312.65,-0.18497274946304,0.297545839127654,0.731646799417439,0.8398,0.79
655,"Larrea divaricata","leaf","respiration rate",325.65,-2.25254398283452,0.455040492306999,1.820161969228,0.9834,NA
