"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp","lnB","tran_kT","tran_kTT"
520,"respiration rate",0.93082196,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.190851,-0.0716872552237928,-40.3010776296445,0.717470342470321
520,"respiration rate",0.8723691,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.60401,-0.136542664814274,-40.2433835146792,0.775164457435615
520,"respiration rate",0.9425648,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.443081,-0.0591506087077223,-40.2658362198825,0.752711752232294
520,"respiration rate",0.9543398,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.901733,-0.0467354864661129,-40.2019113478433,0.816636624271467
520,"respiration rate",1.0166438,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.167452,0.0165068098949875,-40.3043500495826,0.714197922532151
520,"respiration rate",0.9776787,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.465827,-0.0225741905316984,-40.2626611931551,0.755886778959663
520,"respiration rate",1.0128034,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.557381,0.0127221294321556,-40.2498865842711,0.7686613878437
520,"respiration rate",1.0596352,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.671808,0.0579246979470531,-40.2339318784614,0.784616093653348
520,"respiration rate",1.0830027,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.419388,0.0797374610905381,-40.269143967202,0.749404004912755
520,"respiration rate",1.0908551,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.740446,0.0869618840982101,-40.2243676603045,0.794180311810273
520,"respiration rate",1.1337248,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.464986,0.125508495077802,-40.2627785761988,0.755769395915934
520,"respiration rate",1.1727184,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.350097,0.159324472649161,-40.2788207083707,0.739727263744086
520,"respiration rate",1.1922672,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.625221,0.175856704596644,-40.2404260378351,0.778121934279717
520,"respiration rate",1.2351547,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.464439,0.211196225393061,-40.2628549243961,0.755693047718715
520,"respiration rate",1.2351154,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.212145,0.211164407010121,-40.2981000620369,0.720447910077837
520,"respiration rate",1.1960931,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.143548,0.17906049530821,-40.3076936440871,0.7108543280277
520,"respiration rate",1.1687206,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",287.7308525,0.155909646224152,-40.3655074087138,0.653040563400943
520,"respiration rate",1.2350402,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",287.730495,0.211103520157468,-40.3655575621357,0.652990409979076
520,"respiration rate",1.379415,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",287.936138,0.3216594962491,-40.3367286196785,0.681819352436278
520,"respiration rate",1.3365704,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.372149,0.290106930106682,-40.2757405615627,0.742807410552096
520,"respiration rate",1.3366348,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.784993,0.290155111967179,-40.2181627848795,0.800385187235236
520,"respiration rate",1.2547178,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.831306,0.226910686741053,-40.2117139556344,0.806834016480423
520,"respiration rate",1.2859628,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.060495,0.251507698491905,-40.1798310706702,0.838716901444613
520,"respiration rate",1.3561907,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.105988,0.304679813848428,-40.173508472278,0.845039499836787
520,"respiration rate",1.3054972,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.243876,0.266583964382628,-40.1543570046209,0.864190967493883
520,"respiration rate",1.2509168,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.473528,0.223876722478535,-40.1225007984298,0.896047173684956
520,"respiration rate",1.1963186,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.588501,0.179249008013333,-40.1065712837275,0.911976688387256
520,"respiration rate",1.1495012,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.565817,0.139328109152699,-40.1097131513431,0.908834820771716
520,"respiration rate",1.1338501,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.267737,0.125619009619242,-40.151044768274,0.867503203840812
520,"respiration rate",1.1065313,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.199078,0.101230167501566,-40.1605770620897,0.857970910025045
520,"respiration rate",1.0831602,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.42856,0.0798828795170817,-40.1287345599353,0.8898134121795
520,"respiration rate",1.0285298,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.337113,0.0281304039254517,-40.1414175246309,0.877130447483921
520,"respiration rate",0.99346584,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.635468,-0.00655560107409387,-40.1000676419377,0.918480330177026
520,"respiration rate",1.0247109,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.864657,0.0244105240266458,-40.0683614846645,0.950186487450232
520,"respiration rate",0.98964345,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.140074,-0.0104105522387858,-40.0303263805754,0.988221591539379
520,"respiration rate",1.0676558,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.070847,0.0654654039489515,-40.0398798377153,0.978668134399477
520,"respiration rate",1.083221,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.818468,0.0799390099894251,-40.0747472666383,0.943800705476484
520,"respiration rate",1.1261373,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.841174,0.11879345834074,-40.0716078327239,0.946940139390847
520,"respiration rate",1.1144875,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.185273,0.108394657989054,-40.0240912925457,0.994456679569076
520,"respiration rate",1.095014,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.3918,0.0907671485748596,-39.9956261103251,1.0229218617897
520,"respiration rate",1.0521442,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.667262,0.0508301771653226,-39.9577227183717,1.06082525374308
520,"respiration rate",1.134029,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.414526,0.125776778170812,-39.9924963061396,1.02605166597512
520,"respiration rate",1.176956,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.506037,0.162931444401801,-39.9798984497671,1.03864952234763
520,"respiration rate",1.1809001,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.781245,0.166276944306271,-39.9420597373957,1.07648823471906
520,"respiration rate",1.1651989,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.162064,0.152891802058756,-40.0272926729123,0.991255299202521
520,"respiration rate",1.1846616,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.886729,0.169457164184073,-40.0653106762411,0.95323729587372
520,"respiration rate",1.2197613,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.817732,0.198655183864379,-40.0748490375472,0.943698934567621
520,"respiration rate",1.2587657,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.77165,0.230131637664014,-40.0812220874758,0.937325884639009
520,"respiration rate",1.2938546,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.633847,0.257625825004883,-40.1002920708514,0.918255901263343
520,"respiration rate",1.3484814,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.70236,0.298979070399074,-40.0908085743737,0.927739397741078
520,"respiration rate",1.3874285,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.289305,0.327452033779126,-40.1480513021534,0.870496669961391
520,"respiration rate",1.4342602,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.403733,0.360649176205425,-40.1321770728655,0.88637089924925
520,"respiration rate",1.3835667,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.54162,0.324664730141636,-40.1130651210154,0.905482851099364
520,"respiration rate",1.4889085,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.60986,0.398043301175692,-40.1036133863132,0.914934585801554
520,"respiration rate",1.4421163,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.747727,0.366111687482969,-40.0845313906614,0.934016581453349
520,"respiration rate",1.3992035,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.747958,0.335903146148515,-40.0844994334845,0.93404853863025
520,"respiration rate",1.4382545,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.00004,0.363430225558735,-40.0496560562692,0.96889191584561
520,"respiration rate",1.5201966,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.114277,0.418839668599479,-40.0338858825079,0.984662089606836
520,"respiration rate",1.5708399,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.65529,0.451610444468634,-40.0973234713038,0.921224500811014
520,"respiration rate",1.5863013,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",288.737774,0.461405079949052,-40.2247398994781,0.793808072636658
520,"respiration rate",1.3602386,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.046334,0.307660125536428,-40.0432637714507,0.975284200664049
520,"respiration rate",1.2978129,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.000798,0.26068046305382,-40.0495513750424,0.968996597072362
520,"respiration rate",1.2471194,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.138686,0.220836411913699,-40.0305178824181,0.98803008969665
520,"respiration rate",1.212027,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.253554,0.192294164626712,-40.0146757834507,1.00387218866408
520,"respiration rate",1.2159854,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.620505,0.195554776892948,-39.9641513880939,1.05439658402088
520,"respiration rate",1.2199296,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.895714,0.19879315216214,-39.926342325911,1.09220564620379
520,"respiration rate",1.1654172,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.561144,0.153079134498996,-39.8352184346769,1.18332953743784
520,"respiration rate",1.2510993,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.643252,0.224022604833427,-39.9610236204772,1.0575243516376
520,"respiration rate",1.2744597,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.344962,0.24252232409087,-40.0020781428413,1.01646982927344
520,"respiration rate",1.3290974,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.482281,0.284500065232267,-39.9831680552808,1.03537991683399
520,"respiration rate",1.3329592,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.229966,0.287401433076235,-40.0179279154941,1.0006200566207
520,"respiration rate",1.3759004,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.413222,0.319108353170394,-39.9926758785945,1.02587209352031
520,"respiration rate",1.4266261,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.481755,0.355312285941886,-39.9832404562011,1.03530751591367
520,"respiration rate",1.4149799,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.84879,0.347115326047313,-39.9327838300593,1.08576414205552
520,"respiration rate",1.4929457,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.481396,0.400751148170274,-39.983289870668,1.03525810144679
520,"respiration rate",1.543693,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.687546,0.434177597635554,-39.9549344928052,1.06361347930958
520,"respiration rate",1.6100733,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.077095,0.476279705910317,-39.9014627320789,1.11708524003585
520,"respiration rate",1.6529645,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.93925,0.502570342504219,-39.9203677685438,1.098180203571
520,"respiration rate",1.6880964,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.076674,0.523601503547848,-39.9015204437313,1.11702752838352
520,"respiration rate",1.66863,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.329073,0.512002930468407,-39.8669509318224,1.1515970402924
520,"respiration rate",1.645248,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.48975,0.497891132732626,-39.8449751948544,1.17357277726042
520,"respiration rate",1.6335196,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.329262,0.490736950762638,-39.8669250681186,1.15162290399616
520,"respiration rate",1.5242838,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.306916,0.421524660400016,-39.8699832389297,1.14856473318509
520,"respiration rate",1.5008626,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.2153,0.40604000948736,-39.8825262900139,1.13602168210083
520,"respiration rate",1.434543,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.215657,0.360846331591278,-39.8824773981994,1.13607057391534
520,"respiration rate",1.3877435,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.307652,0.327679046736415,-39.8698825058818,1.14866546623299
520,"respiration rate",1.3448021,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.124398,0.296246864681543,-39.8949793905776,1.12356858153722
520,"respiration rate",1.3057835,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.078738,0.266803243758566,-39.9012375074414,1.11731046467341
520,"respiration rate",1.3136216,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.308052,0.27278790294259,-39.8698277598736,1.14872021224119
520,"respiration rate",1.3526868,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.651879,0.302092836804144,-39.8228254113333,1.1957225607815
520,"respiration rate",1.24737,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.744189,0.221037334796629,-39.8102251774561,1.20832279465872
520,"respiration rate",1.3527763,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.225272,0.302158999229373,-39.744686620753,1.2738613513618
520,"respiration rate",1.4072886,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.55984,0.34166487436937,-39.8353965975022,1.18315137461253
520,"respiration rate",1.4501977,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.536673,0.371699891965958,-39.8385621225234,1.17998584959135
520,"respiration rate",1.477495,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.467719,0.390348086197636,-39.8479869336896,1.17056103842522
520,"respiration rate",1.5087544,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.78865,0.41128440974681,-39.8041591347172,1.21438883739759
520,"respiration rate",1.4619834,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.064133,0.379794006953961,-39.7666147465779,1.25193322553685
520,"respiration rate",1.5868095,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.994652,0.461725396531974,-39.77607733139,1.24247064072482
520,"respiration rate",1.5478302,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.201285,0.436854079228675,-39.7479492888072,1.27059868330758
520,"respiration rate",1.4971547,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.453852,0.40356644011164,-39.7136224360768,1.30492553603793
520,"respiration rate",1.4621052,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.843949,0.379877314963212,-39.6607199771927,1.35782799492208
520,"respiration rate",1.3334852,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.601523,0.287795965965668,-39.5583842332599,1.46016373885486
520,"respiration rate",1.3802525,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.303105,0.322266453446452,-39.5986324737486,1.41991549836617
520,"respiration rate",1.4349045,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.532168,0.361098296474352,-39.5677309830802,1.45081698903459
520,"respiration rate",1.4738837,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.325537,0.387900889704505,-39.5956041778398,1.42294379427499
520,"respiration rate",1.5207334,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.554642,0.419192718492489,-39.5647017508389,1.45384622127584
520,"respiration rate",1.5090944,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.967549,0.411509735814463,-39.509129146443,1.50941882567182
520,"respiration rate",1.5829836,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.476324,0.459311420769404,-39.7105710967029,1.30797687541192
520,"respiration rate",1.5595838,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.522322,0.444418990793568,-39.704326763495,1.31422120861979
520,"respiration rate",1.5635494,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.935145,0.446958493195324,-39.648372878933,1.37017509318181
520,"respiration rate",1.5830694,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.026781,0.459365620746486,-39.6359739497814,1.38257402233338
520,"respiration rate",1.6142393,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.774321,0.478863824037239,-39.6701521452911,1.34839582682367
520,"respiration rate",1.6454736,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.934702,0.498028245516858,-39.6484328384703,1.37011513364452
520,"respiration rate",1.6766291,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.590498,0.516785289625929,-39.6950753277856,1.32347264432919
520,"respiration rate",1.6922946,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.980322,0.526085359503217,-39.6422591763835,1.37628879573126
520,"respiration rate",1.7469107,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.980027,0.557848913646243,-39.6422990919593,1.37624888015552
520,"respiration rate",1.7038764,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.200442,0.532905890565051,-39.7480639618755,1.27048401023925
520,"respiration rate",1.719531,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.52146,0.542051579224328,-39.7044437639013,1.3141042082135
520,"respiration rate",1.7546307,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.452462,0.562258407424461,-39.7138111913187,1.30473678079611
520,"respiration rate",1.7936136,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.268767,0.584232355822622,-39.7387718760394,1.27977609607542
520,"respiration rate",1.8014553,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.521017,0.588594838242052,-39.7045038931486,1.31404407896614
520,"respiration rate",1.8482798,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.589571,0.614255368685028,-39.6952010921274,1.32334687998734
520,"respiration rate",1.8599653,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.474831,0.620557831637108,-39.7107738077616,1.30777416435318
520,"respiration rate",1.7818385,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.810114,0.577645696434311,-39.8012313524688,1.21731661964597
520,"respiration rate",1.805181,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.397145,0.590660863765751,-39.8576377894996,1.16091018261516
520,"respiration rate",1.9492302,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",289.515633,0.667434525403,-40.116665680379,0.901882291735788
520,"respiration rate",2.2146087,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.156403,0.795075728748822,-40.0280736120936,0.990474360021167
520,"respiration rate",2.2888093,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.66059,0.828031726010101,-39.9586399322464,1.05990803986838
520,"respiration rate",2.3590193,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.591404,0.858245981824881,-39.9681535600561,1.05039441205869
520,"respiration rate",2.4292722,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.797448,0.887591706318686,-39.9398341979407,1.07871377417403
520,"respiration rate",2.3278494,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.843867,0.844944837055007,-39.9334597566202,1.08508821549457
520,"respiration rate",2.3512921,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.073098,0.854965006842288,-39.9020106568017,1.11653731531303
520,"respiration rate",2.3240306,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.371409,0.84330300585651,-39.8611583002102,1.15738967190455
520,"respiration rate",2.3903573,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.416924,0.87144285267767,-39.8549325786731,1.1636153934417
520,"respiration rate",2.4645042,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.577074,0.901990651361478,-39.8330420803396,1.18550589177516
520,"respiration rate",2.1679702,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.280508,0.773791338095477,-39.873597921301,1.14495005081378
520,"respiration rate",2.23036,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.096686,0.802163007420382,-39.8987773371776,1.1197706349372
520,"respiration rate",2.1913092,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.844603,0.784499173431436,-39.9333587025656,1.08518926954914
520,"respiration rate",2.1523228,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.005364,0.766547631050663,-39.9112981927862,1.10724977932855
520,"respiration rate",2.1444595,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.615498,0.762887539275364,-39.9648399284759,1.05370804363891
520,"respiration rate",2.1171265,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.455094,0.750059744736898,-39.9869105353143,1.0316374368005
520,"respiration rate",2.0703197,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.50122,0.727703039796407,-39.9805613838878,1.03798658822696
520,"respiration rate",2.039125,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.59313,0.71252079427433,-39.9679161661678,1.05063180594698
520,"respiration rate",2.0196478,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",290.77672,0.702923139775619,-39.9426813064825,1.07586666563226
520,"respiration rate",2.0665224,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.166376,0.72586719449474,-39.8892276569198,1.12932031519502
520,"respiration rate",1.9650888,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.143988,0.675537435139844,-39.8922950052614,1.12625296685334
520,"respiration rate",1.9144527,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.648848,0.649431785440404,-39.823239275419,1.1953086966958
520,"respiration rate",1.9418287,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.08448,0.66363015794562,-39.7638445503996,1.25470342171519
520,"respiration rate",2.0081196,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.900637,0.69719876180874,-39.7888883617075,1.2296596104073
520,"respiration rate",2.0939486,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",291.92311,0.739051565824252,-39.7858253096314,1.23272266248342
520,"respiration rate",2.1368828,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.060492,0.759348131594881,-39.7671105008763,1.25143747123848
520,"respiration rate",2.0862,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.267188,0.735344229259734,-39.7389865683598,1.27956140375495
520,"respiration rate",2.0237708,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.198717,0.704962503906241,-39.7482986152342,1.27024935688062
520,"respiration rate",1.9808867,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.382435,0.683544572744114,-39.7233228401846,1.29522513193015
520,"respiration rate",1.9496955,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.497282,0.66767320653622,-39.707725756933,1.31082221518177
520,"respiration rate",2.0121388,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.657496,0.699198235941561,-39.6859879451176,1.33256002699719
520,"respiration rate",2.0667372,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.542523,0.725971131832812,-39.7015850523184,1.31696291979642
520,"respiration rate",2.1213963,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.817458,0.752074503956478,-39.6643080560596,1.35423991605516
520,"respiration rate",2.2189,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.65638,0.797011577590234,-39.6861392815161,1.33240869059869
520,"respiration rate",2.1955395,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.954672,0.786427802203728,-39.645730102247,1.37281786986777
520,"respiration rate",2.2190073,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.344452,0.797059933715212,-39.5930510330712,1.4254969390436
520,"respiration rate",2.254182,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.757107,0.81278715769947,-39.5374327345357,1.4811152375791
520,"respiration rate",2.1800244,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.528149,0.779336069398911,-39.5682727461491,1.45027522596565
520,"respiration rate",2.3438692,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.50433,0.851803068109992,-39.5714838629614,1.44706410915337
520,"respiration rate",2.339918,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.18325,0.850115886020556,-39.6148206226116,1.40372734950316
520,"respiration rate",2.347688,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.976786,0.853431014090651,-39.6427376273569,1.37581034475784
520,"respiration rate",2.410085,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.838835,0.879662016590146,-39.6614125933956,1.35713537871917
520,"respiration rate",2.453037,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.090897,0.897326848733734,-39.6273032604772,1.39124471163754
520,"respiration rate",2.4062483,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.2517,0.878068812560201,-39.6055738408483,1.41297413126646
520,"respiration rate",2.3711271,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.183083,0.863365411719901,-39.6148431876074,1.40370478450733
520,"respiration rate",1.906797,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.589257,0.645424871030745,-39.695243692096,1.3233042800188
520,"respiration rate",1.883426,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",292.818741,0.633092458819608,-39.6641342649045,1.35441370721027
520,"respiration rate",1.8756666,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.094012,0.628964116240114,-39.6268821019254,1.39166587018941
520,"respiration rate",1.9186044,"?","Pinus elliottii","terrestrial","Gainsville, Florida, Usa","stems",293.25433,0.651598046737973,-39.6052186452091,1.4133293269057
