"ID","trait_name","trait_value","trait_unit","consumer","habitat","location","stage","temp"
528,"respiration rate",1.1742501,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.181427
528,"respiration rate",1.2951304,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.48343
528,"respiration rate",1.3521508,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.84128
528,"respiration rate",1.3134652,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.991388
528,"respiration rate",1.3385259,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.480598
528,"respiration rate",1.1890866,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.168932
528,"respiration rate",1.1202893,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.8674
528,"respiration rate",1.0799941,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.772999
528,"respiration rate",0.8179044,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.751827
528,"respiration rate",0.7775821,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.751465
528,"respiration rate",0.74395853,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.82639
528,"respiration rate",0.74570364,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.60072
528,"respiration rate",0.7020265,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.581518
528,"respiration rate",0.7087036,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.732035
528,"respiration rate",0.6649967,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.816273
528,"respiration rate",0.638061,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.0041
528,"respiration rate",0.60786796,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.834564
528,"respiration rate",0.55748135,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.777689
528,"respiration rate",0.53894067,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.9844
528,"respiration rate",0.5388513,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.294716
528,"respiration rate",0.5270365,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.48268
528,"respiration rate",0.47157162,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.557407
528,"respiration rate",0.45314473,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.369171
528,"respiration rate",0.367235,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.14889
528,"respiration rate",0.27806258,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.590052
528,"respiration rate",0.2814932,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.34559
528,"respiration rate",0.27824405,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.960016
528,"respiration rate",0.28504568,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.67797
528,"respiration rate",0.33040288,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.697187
528,"respiration rate",0.35221434,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.800823
528,"respiration rate",0.38588127,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.575441
528,"respiration rate",0.36076108,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.293108
528,"respiration rate",0.3170975,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.22689
528,"respiration rate",0.25491768,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.282751
528,"respiration rate",0.2482596,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.066408
528,"respiration rate",0.20621656,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.207083
528,"respiration rate",0.20962821,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.028446
528,"respiration rate",0.21643797,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.718191
528,"respiration rate",0.25672778,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.831396
528,"respiration rate",0.29035953,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.72826
528,"respiration rate",0.32061478,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.681517
528,"respiration rate",0.3005051,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.502666
528,"respiration rate",0.29886833,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.352196
528,"respiration rate",0.28549528,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.116987
528,"respiration rate",0.25524542,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.144924
528,"respiration rate",0.2703121,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.333132
528,"respiration rate",0.26688963,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.549381
528,"respiration rate",0.239981,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.643175
528,"respiration rate",0.23165363,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.389204
528,"respiration rate",0.19465089,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.529922
528,"respiration rate",0.1980815,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.285461
528,"respiration rate",0.21995796,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.163412
528,"respiration rate",0.20320304,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.0034
528,"respiration rate",0.20666885,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.636694
528,"respiration rate",0.22685438,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.552244
528,"respiration rate",0.23353957,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.674551
528,"respiration rate",0.26379484,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.627806
528,"respiration rate",0.20520002,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.903204
528,"respiration rate",0.17665191,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.855929
528,"respiration rate",0.19518985,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.658622
528,"respiration rate",0.19694307,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.404742
528,"respiration rate",0.15322806,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.51719
528,"respiration rate",0.16662279,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.677172
528,"respiration rate",0.13299648,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.761499
528,"respiration rate",0.111220226,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.535618
528,"respiration rate",0.09098053,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.808139
528,"respiration rate",0.122861736,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,14.949479
528,"respiration rate",0.08922459,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.071422
528,"respiration rate",0.06397168,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.249862
528,"respiration rate",0.058871813,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.456694
528,"respiration rate",0.09754653,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.3442
528,"respiration rate",0.13618876,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.344548
528,"respiration rate",0.15625784,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.66445
528,"respiration rate",0.115962595,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.570051
528,"respiration rate",0.08234171,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.635572
528,"respiration rate",0.124308914,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.758198
528,"respiration rate",0.08059661,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.861242
528,"respiration rate",0.043664277,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.75747
528,"respiration rate",0.018416785,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.917102
528,"respiration rate",0.035158165,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.124132
528,"respiration rate",0.053677145,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.992649
528,"respiration rate",0.08723304,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.152811
528,"respiration rate",0.1276014,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.993316
528,"respiration rate",0.15955031,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,15.899569
528,"respiration rate",0.17797992,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.078402
528,"respiration rate",0.14938307,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.20039
528,"respiration rate",0.11406042,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.341125
528,"respiration rate",0.13585563,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.501183
528,"respiration rate",0.16780996,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.388628
528,"respiration rate",0.15429065,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.66121
528,"respiration rate",0.115613215,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.783106
528,"respiration rate",0.09551706,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.55724
528,"respiration rate",0.07540465,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.387794
528,"respiration rate",0.05023841,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.26532
528,"respiration rate",0.028342986,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.453194
528,"respiration rate",0.006463813,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.584646
528,"respiration rate",0.028240068,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.810528
528,"respiration rate",0.04676988,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.641432
528,"respiration rate",0.07191716,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.82973
528,"respiration rate",0.097075276,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.980413
528,"respiration rate",0.1239162,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.121708
528,"respiration rate",0.1288942,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.338034
528,"respiration rate",0.16079165,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.422955
528,"respiration rate",0.18264917,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.36673
528,"respiration rate",0.16405164,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.770914
528,"respiration rate",0.13552791,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.639008
528,"respiration rate",0.12706514,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.855213
528,"respiration rate",0.1085272,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.05252
528,"respiration rate",0.0833745,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.88303
528,"respiration rate",0.09854683,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.704498
528,"respiration rate",0.10365212,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.47886
528,"respiration rate",0.088596255,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.253038
528,"respiration rate",0.065131776,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.055353
528,"respiration rate",0.03826648,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.99869
528,"respiration rate",0.001309771,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,16.97955
528,"respiration rate",0.013005447,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.20534
528,"respiration rate",0.04154542,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.280825
528,"respiration rate",0.061663248,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.431463
528,"respiration rate",0.061598245,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.657148
528,"respiration rate",0.048089765,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.892115
528,"respiration rate",0.014504082,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.83539
528,"respiration rate",0.031372756,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.600454
528,"respiration rate",0.019658124,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,17.440489
528,"respiration rate",0.021143217,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.117558
528,"respiration rate",0.06482031,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.136757
528,"respiration rate",0.095034964,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.231066
528,"respiration rate",0.096658185,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.428555
528,"respiration rate",0.13527875,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.504131
528,"respiration rate",0.108351156,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.66375
528,"respiration rate",0.05966627,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.53166
528,"respiration rate",0.059723146,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.334187
528,"respiration rate",0.027822977,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.25867
528,"respiration rate",0.027757976,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.484354
528,"respiration rate",0.03776272,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.747744
528,"respiration rate",0.083103664,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.823381
528,"respiration rate",0.115006536,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.889494
528,"respiration rate",0.1435411,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.983788
528,"respiration rate",0.14513181,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.294119
528,"respiration rate",0.10818595,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.237364
528,"respiration rate",0.111586764,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.096342
528,"respiration rate",0.08640157,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.039694
528,"respiration rate",0.05451223,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.926563
528,"respiration rate",0.06785821,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.255808
528,"respiration rate",0.02754943,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.208426
528,"respiration rate",0.029256612,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.114407
528,"respiration rate",0.014203452,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,18.87918
528,"respiration rate",0.003903494,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.640776
528,"respiration rate",0.020755919,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.462261
528,"respiration rate",0.042626966,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.359018
528,"respiration rate",0.09804578,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.44415
528,"respiration rate",0.11647538,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.622984
528,"respiration rate",0.09295132,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.632175
528,"respiration rate",0.10296419,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.867355
528,"respiration rate",0.07268995,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.979923
528,"respiration rate",0.06770383,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.791807
528,"respiration rate",0.032429926,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.763279
528,"respiration rate",0.03237847,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.941946
528,"respiration rate",0.03065233,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.101791
528,"respiration rate",0.002163813,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,19.847637
528,"respiration rate",0.023872359,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.308607
528,"respiration rate",0.057436373,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.44056
528,"respiration rate",0.07422921,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.468922
528,"respiration rate",0.06577456,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.656918
528,"respiration rate",0.018696649,"micromol co2 m^-2 s^-1","Lecanora muralis","terrestrial","Wurzburg, Ammerfield near Aschfeld, Bavaria Germany",NA,20.778738
