"ID","quadratic","cubic","Briere","Schoolfield","Best_fit","consumer","trait_name","BIC","habitat","location"
333,25.2927553079742,19.6843550098651,NA,13.1634763195816,"Schoolfield","Scrophularia desertorum","net photosynthesis rate",25.6105214746936,"terrestrial","Desert Research Institute, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
334,43.1767226100558,44.0461996808853,NA,38.1463670243677,"Schoolfield","Cardaria draba","net photosynthesis rate",43.4944887767752,"terrestrial","Desert Research Institute, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
335,33.7986277368161,35.5573148303911,NA,31.769058071957,"Schoolfield","Cardaria draba","net photosynthesis rate",34.1163939035355,"terrestrial","Desert Research Institute, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
336,49.4863640295834,35.7528751508479,47.6972507735126,35.4809040920666,"Schoolfield","Populus Fremontii","net photosynthesis rate",49.8041301963027,"terrestrial","Desert Research Institute, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
337,34.3933406309793,25.2703510601418,NA,21.2576821683831,"Schoolfield","Populus Fremontii","net photosynthesis rate",35.1822389403241,"terrestrial","Desert Research Institute, Biological Sciences Department of Biology, University of Nevada, Reno, Nevada, USA"
338,36.9209324960144,38.6419225661577,NA,41.7369325749369,"quadratic","Lemna minor","net photosynthesis rate",37.2386986627337,"freshwater","Fisherman's Paradise, Bellefonte, Pennsylvania"
339,40.8863707476345,42.7602963253016,NA,40.8895436960786,"quadratic","Spirodela punctata","net photosynthesis rate",41.2041369143539,"freshwater","Buckhout Laboratory, Pennsylvania State University"
340,-8.67039103003769,-19.5268836346774,-18.9531679203633,-20.2562047857488,"Schoolfield","Myriophyllum spicatum","net photosynthesis rate",-7.07880993884421,"freshwater","Lake Wingra, Madison, Wisconsin, USA"
341,-20.9375511111184,-36.9179422025537,-34.1328095558066,-36.5594445759991,"cubic","Vallisneria americana","net photosynthesis rate",-17.1597951944527,"freshwater","University Bay, Madison, Wisconsin, USA"
342,72.0313957770489,67.8738934294622,71.9107722149498,NA,"cubic","Myriophyllum salsugineum","net photosynthesis rate",72.8202940863937,"freshwater","Lake Wendouree, Ballarat, Victoria, then planted in Griffeth, New South Wales"
343,63.1204498225333,61.0045668864149,NA,65.3604568063987,"cubic","Myriophyllum salsugineum","respiration rate",63.9093481318782,"freshwater","Lake Wendouree, Ballarat, Victoria, then planted in Griffeth, New South Wales"
344,83.5923771801185,85.2810103548148,82.306300840879,85.3819954268042,"Briere","Myriophyllum salsugineum","gross photosynthesis rate",84.3812754894634,"freshwater","Lake Wendouree, Ballarat, Victoria, then planted in Griffeth, New South Wales"
345,35.6464163515158,-Inf,12.9020169686703,NA,"cubic","Zostera muelleri","net photosynthesis rate",33.1915937959954,"marine","Swan Bay, Port Phillip Bay, Victoria"
346,38.2759754490883,35.9671114124555,32.6830818972709,44.3810990283638,"Briere","Zostera muelleri","respiration rate",36.7137270988247,"marine","Swan Bay, Port Phillip Bay, Victoria"
347,75.2615979931462,73.4552627196924,NA,70.5547487644268,"Schoolfield","Chromatium sp","net photosynthesis rate",75.5793641598656,"freshwater","Lake Haruna"
348,58.9999356862954,50.5313912582337,59.1827887464639,62.2232144760606,"cubic","Chromatium sp","net photosynthesis rate",58.7835762825167,"freshwater","Yumoto hot sulfur spring"
349,50.7895736319982,50.1569949257552,54.7593394867158,53.8409593343435,"cubic","Chlorobium sp.","net photosynthesis rate",49.9566115089104,"freshwater","Yumoto hot sulfur spring"
350,41.8023808096631,43.6605981533835,41.5484859444089,NA,"Briere","Chromatium sp","net photosynthesis rate",40.9694186865753,"freshwater","Botanical Institute, Faculty of Science, Tokyo Kyoiku University, Otsuka"
351,12.4603945554125,3.778632133154,7.80927583077391,7.04055130039603,"cubic","Artemisia tridentata","net photosynthesis rate",10.8981462051489,"terrestrial","Los Angeles, California, USA"
352,-8.49356174659295,-7.8446488973882,11.4047025330921,-2.3761206697932,"quadratic","Artemisia tridentata","net photosynthesis rate",-10.0558100968565,"terrestrial","Los Angeles, California, USA"
353,5.86822587052999,4.3776135489647,NA,3.35667355808764,"Schoolfield","Artemisia tridentata","net photosynthesis rate",4.30597752026639,"terrestrial","Los Angeles, California, USA"
354,-5.02782584379319,-16.8121102553999,NA,-8.93896183353009,"cubic","Chamaebatiaria millefolium","net photosynthesis rate",-6.59007419405679,"terrestrial","Los Angeles, California, USA"
355,-4.05036574387469,-2.17358430074237,NA,-5.98972090774224,"Schoolfield","Chamaebatiaria millefolium","net photosynthesis rate",-5.61261409413829,"terrestrial","Los Angeles, California, USA"
356,0.125836702875331,-9.56315146665473,-4.92609591435771,NA,"cubic","Haplopappus apargioides","net photosynthesis rate",-1.43641164738827,"terrestrial","Los Angeles, California, USA"
357,0.118760896231927,1.52659929038181,NA,-0.315952239717769,"Schoolfield","Haplopappus apargioides","net photosynthesis rate",-1.44348745403167,"terrestrial","Los Angeles, California, USA"
358,0.025371484154884,-5.50850038557309,NA,-5.54164529638236,"Schoolfield","Haplopappus apargioides","net photosynthesis rate",-1.53687686610871,"terrestrial","Los Angeles, California, USA"
359,-1.67703753211698,-2.55385825663477,12.6868886630567,-3.8344700215563,"Schoolfield","Artemisia arbuscula","net photosynthesis rate",-3.23928588238058,"terrestrial","Los Angeles, California, USA"
360,-6.16539359871982,-4.23850347796004,NA,-8.57903957709024,"Schoolfield","Artemisia arbuscula","net photosynthesis rate",-7.72764194898342,"terrestrial","Los Angeles, California, USA"
361,19.0525239260673,-8.38532111009101,7.6970635978123,-8.96894440613107,"Schoolfield","Encelia virginensis","net photosynthesis rate",17.4902755758037,"terrestrial","Los Angeles, California, USA"
362,7.85814001316652,-9.72063503633613,NA,-26.3386908742639,"Schoolfield","Encelia virginensis","net photosynthesis rate",6.29589166290292,"terrestrial","Los Angeles, California, USA"
363,117.56452337973,114.689789210394,113.984441217775,NA,"Briere","Cylindrotheca closterium","net photosynthesis rate",117.882289546449,"marine","Ems-Dollard Estuary, The Netherlands"
364,100.39293185898,98.5333093323565,NA,NA,"cubic","Cylindrotheca closterium","net photosynthesis rate",100.176572455202,"marine","Ems-Dollard Estuary, The Netherlands"
365,-9.58159508538879,-14.8720078652857,NA,NA,"cubic","Zostera noltii","net photosynthesis rate",-9.79795448916754,"marine","Palmones estuary, Southern Spain"
366,-16.8424641286111,-16.3962419065358,NA,-16.3626289945697,"quadratic","Zostera noltii","net photosynthesis rate",-17.0588235323899,"marine","Palmones estuary, Southern Spain"
367,1.17035154842276,1.45810361611973,-1.47702026488913,NA,"Briere","Mastocarpus papillatus","net photosynthesis rate",-0.391896801840835,"marine","Agassiz Beach at Hopkins Marine Station (HMS), Pacific Grove, California, USA"
368,-10.2746561854148,-8.3262192374445,-9.71660212862072,NA,"quadratic","Mastocarpus papillatus","net photosynthesis rate",-11.8369045356784,"marine","Agassiz Beach at Hopkins Marine Station (HMS), Pacific Grove, California, USA"
369,-21.9733414879436,-21.475642054461,-20.9366750910709,-21.185955502061,"quadratic","Mastocarpus papillatus","net photosynthesis rate",-23.5355898382072,"marine","Agassiz Beach at Hopkins Marine Station (HMS), Pacific Grove, California, USA"
370,-6.85678000812943,-5.46643297424858,-7.05043974782088,NA,"Briere","Mastocarpus papillatus","respiration rate",-8.41902835839303,"marine","Agassiz Beach at Hopkins Marine Station (HMS), Pacific Grove, California, USA"
371,-13.4343180585154,-13.748702906383,-15.679347512245,NA,"Briere","Mastocarpus papillatus","respiration rate",-14.996566408779,"marine","Agassiz Beach at Hopkins Marine Station (HMS), Pacific Grove, California, USA"
372,-20.2166269353533,-30.4830411076321,-20.3212945001249,NA,"cubic","Mastocarpus papillatus","respiration rate",-21.7788752856169,"marine","Agassiz Beach at Hopkins Marine Station (HMS), Pacific Grove, California, USA"
373,42.4385479907516,32.3647981855358,40.1193544624585,31.3969742759067,"Schoolfield","Cyanidium caldarium","net photosynthesis rate",42.7563141574709,"freshwater","Cyanidium Creek, Yellowstone Park, Wyoming, USA"
374,58.1610387335813,54.9926876683768,NA,59.1372526355961,"cubic","Cyanidium caldarium","net photosynthesis rate",57.9446793298025,"freshwater","Cyanidium Creek, Yellowstone Park, Wyoming, USA"
375,50.9106965587327,42.0851842417088,NA,32.097471182483,"Schoolfield","Cyanidium caldarium","net photosynthesis rate",50.694337154954,"freshwater","Cyanidium Creek, Yellowstone Park, Wyoming, USA"
376,65.2810426519162,54.2819672993375,NA,NA,"cubic","Cyanidium caldarium","net photosynthesis rate",65.0646832481374,"terrestrial","Yellowstone terrestrial habitat"
377,14.6066128189852,11.8758409567096,NA,6.11753842686884,"Schoolfield","Desmarestia anceps","net photosynthesis rate",13.0443644687216,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
378,19.5373915917398,-10.3710121272367,NA,NA,"cubic","Desmarestia anceps","respiration rate",18.704429468652,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
379,30.003181297927,-Inf,27.4750797788107,-225.149879528222,"cubic","Leptosarca simplex","net photosynthesis rate",27.5483587424065,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
380,14.5137467884992,5.70079778286502,5.17738296555307,8.69905310080884,"Briere","Leptosarca simplex","respiration rate",13.6807846654114,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
381,23.3297808097737,-8.65457203044517,NA,11.0268971002472,"cubic","Phyllogigas grandifolius","net photosynthesis rate",21.7675324595101,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
382,29.7833721005685,23.299132821167,30.7364789773424,NA,"cubic","Phyllogigas grandifolius","respiration rate",28.9504099774807,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
383,-Inf,NA,22.760911553575,NA,"quadratic","Ascoseira mirabilis","net photosynthesis rate",-Inf,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
384,23.5820253953428,17.0832796264962,NA,30.9304218819774,"cubic","Ascoseira mirabilis","respiration rate",22.0197770450792,"marine","Signy Island station of the British Antarctic Survey, South Orkney Islands"
385,41.2640794672655,35.5020904055562,52.2572832077311,35.6940066006525,"cubic","Potamogeton pectinatus","gross photosynthesis rate",40.4311173441778,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
386,36.5511914390706,12.9433592094014,NA,24.1133813673963,"cubic","Potamogeton pectinatus","net photosynthesis rate",35.7182293159829,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
387,36.2856844718881,37.6908613796926,39.3353539564189,NA,"quadratic","Potamogeton pectinatus","respiration rate",35.4527223488003,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
388,40.7168636390822,39.0532216896786,NA,30.6469824709591,"Schoolfield","Potamogeton pectinatus","gross photosynthesis rate",39.8839015159944,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
389,38.3866912628941,34.3749892525125,NA,NA,"cubic","Potamogeton pectinatus","net photosynthesis rate",37.5537291398063,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
390,24.4512201480797,26.3454713402253,26.6664411996072,NA,"quadratic","Potamogeton pectinatus","respiration rate",23.6182580249919,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
391,43.2501480890465,38.8817522895551,NA,27.980886281518,"Schoolfield","Potamogeton pectinatus","gross photosynthesis rate",42.4171859659587,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
392,42.196438642503,37.1131674721552,NA,NA,"cubic","Potamogeton pectinatus","net photosynthesis rate",41.3634765194152,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
393,10.5661166974956,9.33367080793776,14.2393897167944,NA,"cubic","Potamogeton pectinatus","respiration rate",9.73315457440779,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
394,31.9722078566949,24.2568346187307,43.8036463618307,23.2175678627071,"Schoolfield","Potamogeton pectinatus","gross photosynthesis rate",31.1392457336071,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
395,30.8560380692111,14.6967346045845,NA,3.49575185873614,"Schoolfield","Potamogeton pectinatus","net photosynthesis rate",30.0230759461233,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
396,18.7537326054475,20.6483677953618,25.3564400825046,NA,"quadratic","Potamogeton pectinatus","respiration rate",17.9207704823598,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
397,66.4358780007348,64.579370389149,63.0114413223088,44.7625548281943,"Schoolfield","Potamogeton perfoliatus","gross photosynthesis rate",66.2195185969561,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
398,26.4998906425846,21.0824687800335,NA,NA,"cubic","Potamogeton perfoliatus","net photosynthesis rate",25.6669285194969,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
399,44.6167761570692,45.278154135551,NA,NA,"quadratic","Potamogeton perfoliatus","respiration rate",44.4004167532904,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
400,66.0816854625085,64.4545805982689,NA,48.7468041474071,"Schoolfield","Potamogeton perfoliatus","gross photosynthesis rate",65.8653260587298,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
401,39.0595689382754,35.6146991595141,NA,NA,"cubic","Potamogeton perfoliatus","net photosynthesis rate",38.2266068151876,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
402,37.3709436685321,38.2562032183834,NA,NA,"quadratic","Potamogeton perfoliatus","respiration rate",36.5379815454443,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
403,59.3781146762201,57.8890958842578,NA,49.4068107932828,"Schoolfield","Potamogeton perfoliatus","gross photosynthesis rate",59.1617552724413,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
404,34.1277020105042,31.9530582021103,NA,28.1463855864221,"Schoolfield","Potamogeton perfoliatus","net photosynthesis rate",33.2947398874164,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
405,45.8962423453748,45.9941366637671,NA,NA,"quadratic","Potamogeton perfoliatus","respiration rate",45.679882941596,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
406,59.4911641691691,58.4603832972371,NA,57.1463298196489,"Schoolfield","Potamogeton perfoliatus","gross photosynthesis rate",59.2748047653903,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
407,46.1773759390122,46.381250985831,NA,44.8380851517339,"Schoolfield","Potamogeton perfoliatus","net photosynthesis rate",45.3444138159245,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
408,34.787991044418,35.8907314708198,37.3984949627674,NA,"quadratic","Potamogeton perfoliatus","respiration rate",34.5716316406392,"freshwater","Lake Ijsselmeer, Lemmer, The Netherlands"
409,77.0493276349329,66.1918414730564,NA,NA,"cubic","Callitriche obtusangula","gross photosynthesis rate",76.8329682311542,"freshwater","Breukelen, The Netherlands"
410,64.8529945912526,56.1690281361062,NA,NA,"cubic","Callitriche obtusangula","net photosynthesis rate",64.0200324681648,"freshwater","Breukelen, The Netherlands"
411,54.5341515478176,55.6050078959222,NA,NA,"quadratic","Callitriche obtusangula","respiration rate",54.3177921440389,"freshwater","Breukelen, The Netherlands"
412,59.8885375927648,53.0214191680173,NA,37.9083217772448,"Schoolfield","Callitriche obtusangula","gross photosynthesis rate",59.055575469677,"freshwater","Breukelen, The Netherlands"
413,17.9376497626434,18.980119099135,NA,NA,"quadratic","Callitriche obtusangula","net photosynthesis rate",16.3754014123798,"freshwater","Breukelen, The Netherlands"
414,44.3193677343086,42.4603353324616,38.4647260765956,NA,"Briere","Callitriche obtusangula","respiration rate",43.4864056112208,"freshwater","Breukelen, The Netherlands"
415,52.998518855202,49.4316232750522,NA,41.3368003659293,"Schoolfield","Callitriche obtusangula","gross photosynthesis rate",52.1655567321142,"freshwater","Breukelen, The Netherlands"
416,50.1150473128951,48.2180999170415,NA,NA,"cubic","Callitriche obtusangula","net photosynthesis rate",49.2820851898073,"freshwater","Breukelen, The Netherlands"
417,36.5824346783635,25.4796629353786,25.2640409614611,NA,"Briere","Callitriche obtusangula","respiration rate",35.7494725552758,"freshwater","Breukelen, The Netherlands"
418,47.9924956766471,44.94761606762,NA,44.1934247289323,"Schoolfield","Callitriche obtusangula","gross photosynthesis rate",47.1595335535593,"freshwater","Breukelen, The Netherlands"
419,44.8137013349886,38.7231737826154,NA,26.557803457313,"Schoolfield","Callitriche obtusangula","net photosynthesis rate",43.9807392119008,"freshwater","Breukelen, The Netherlands"
420,31.5079692974676,33.3106195633364,38.2899629423603,NA,"quadratic","Callitriche obtusangula","respiration rate",30.6750071743798,"freshwater","Breukelen, The Netherlands"
421,51.8720631385615,51.5540825067948,NA,46.8087880435043,"Schoolfield","Callitriche obtusangula","gross photosynthesis rate",51.0391010154737,"freshwater","Breukelen, The Netherlands"
422,53.9202222109159,51.1529903955839,NA,43.5300218254795,"Schoolfield","Callitriche obtusangula","net photosynthesis rate",53.0872600878281,"freshwater","Breukelen, The Netherlands"
423,37.7530766431678,29.0085961290294,NA,NA,"cubic","Callitriche obtusangula","respiration rate",36.92011452008,"freshwater","Breukelen, The Netherlands"
424,-12.7305121430919,-11.2005523650452,NA,NA,"quadratic","Enteromorpha intertinalis","respiration rate",-11.1389310518984,"marine","Whitstable, Kent, UK"
425,8.74135286081184,10.2343492830202,NA,NA,"quadratic","Fucus ceranoides","respiration rate",10.3329339520053,"marine","Whitstable, Kent, UK"
426,10.4416203988552,-0.958161028013707,1.4408665945286,-1.3398188046985,"Schoolfield","Ulva lactuca","respiration rate",12.3812469980072,"marine","Whitstable, Kent, UK"
427,-6.25067503923431,-6.69763879705418,NA,-6.41208193148977,"cubic","Chondrus crispus","respiration rate",-4.31104844008231,"marine","Whitstable, Kent, UK"
428,-3.66094346330442,-1.68980465443409,NA,-1.67058469902222,"quadratic","Griffithsia flosculosa","respiration rate",-1.72131686415242,"marine","Whitstable, Kent, UK"
429,-13.2603425439861,-14.918892080047,NA,-4.97700805134042,"cubic","Porphyra umbilicalis","respiration rate",-11.3207159448341,"marine","Whitstable, Kent, UK"
430,-4.01538238530737,-21.3360381673352,NA,-22.8311026450467,"Schoolfield","Enteromorpha intertinalis","respiration rate",-1.75558495546123,"marine","Whitstable, Kent, UK"
431,-13.3492884849568,-24.6747891232898,NA,-18.3389245684851,"cubic","Fucus ceranoides","respiration rate",-11.0894910551107,"marine","Whitstable, Kent, UK"
432,2.49005650319124,1.07370893164072,5.39354386484861,NA,"cubic","Ulva lactuca","respiration rate",4.42968310234324,"marine","Whitstable, Kent, UK"
433,-33.9674678099295,-40.2494420032857,NA,-37.5853329507369,"cubic","Chondrus crispus","respiration rate",-31.7076703800833,"marine","Whitstable, Kent, UK"
434,-11.3058449813609,-15.6446723289342,NA,-31.2001810390004,"Schoolfield","Griffithsia flosculosa","respiration rate",-9.04604755151472,"marine","Whitstable, Kent, UK"
435,-30.0893437647361,-28.7028723493218,NA,-29.7060286401208,"quadratic","Porphyra umbilicalis","respiration rate",-27.82954633489,"marine","Whitstable, Kent, UK"
436,0.289231204272514,-12.7377537268679,-5.29738153123161,-12.8607440578269,"Schoolfield","Enteromorpha intertinalis","respiration rate",1.4995715762487,"marine","Whitstable, Kent, UK"
437,0.904303641950094,-13.2869621377212,-5.1351961928812,-6.57873948802732,"cubic","Fucus ceranoides","respiration rate",2.11464401392628,"marine","Whitstable, Kent, UK"
438,-2.37918162015323,-23.8242222345997,-10.3921341129701,-27.9270895813528,"Schoolfield","Ulva lactuca","respiration rate",-1.16884124817705,"marine","Whitstable, Kent, UK"
439,-8.09511941903401,-19.6966014466953,-17.1810331487395,-22.033990886253,"Schoolfield","Chondrus crispus","respiration rate",-6.88477904705783,"marine","Whitstable, Kent, UK"
440,-2.45374198764812,-28.5693287891503,-13.3038089309646,-21.5727815834716,"cubic","Griffithsia flosculosa","respiration rate",-1.24340161567194,"marine","Whitstable, Kent, UK"
441,9.43426365914333,7.30853997103963,4.68043315899802,NA,"Briere","Phaeodactylum tricornutum",NA,7.87201530887973,"marine","Northeast Pacific Culture Collection (University of British Columbia, Vancouver, B.C.) no. 738 (isolated in West Dennis, MA, USA)"
442,-12.5946801102858,-20.2676333802121,NA,NA,"cubic","Phaeodactylum tricornutum",NA,-14.1569284605494,"marine","Northeast Pacific Culture Collection (University of British Columbia, Vancouver, B.C.) no. 738 (isolated in West Dennis, MA, USA)"
443,117.121176995811,99.1410852349864,98.5547184033695,NA,"Briere","Acanthophora spicifera","net photosynthesis rate",116.288214872723,"marine","Mangrove community, Tampa Bay, Florida, Usa"
444,104.190373238875,92.5319418954234,103.181379586147,NA,"cubic","Gracilaria verrucosa","net photosynthesis rate",103.357411115787,"marine","Mangrove community, Tampa Bay, Florida, Usa"
445,88.8668552319218,77.4209308583944,76.6977021613125,NA,"Briere","Bostrychia binderi","net photosynthesis rate",87.3046068816582,"marine","Mangrove community, Tampa Bay, Florida, Usa"
446,92.5086781767902,83.295523206654,85.9225146719031,NA,"cubic","Cladophora repens","net photosynthesis rate",91.6757160537024,"marine","Mangrove community, Tampa Bay, Florida, Usa"
447,80.757392078234,82.7379566532535,NA,NA,"quadratic","Acanthophora spicifera","respiration rate",79.9244299551463,"marine","Mangrove community, Tampa Bay, Florida, Usa"
448,78.016053832379,71.9579727002105,76.833453356228,NA,"cubic","Gracilaria verrucosa","respiration rate",77.1830917092912,"marine","Mangrove community, Tampa Bay, Florida, Usa"
449,58.5641427117638,60.4902767731312,NA,72.6616674381822,"quadratic","Bostrychia binderi","respiration rate",57.731180588676,"marine","Mangrove community, Tampa Bay, Florida, Usa"
450,73.4758766707034,75.4692820542,72.3196605590135,NA,"Briere","Cladophora repens","respiration rate",72.6429145476156,"marine","Mangrove community, Tampa Bay, Florida, Usa"
451,95.8654953956859,82.6873216947042,67.7674759896776,NA,"Briere","Catenella repens","net photosynthesis rate",95.0325332725981,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
452,57.4628419782577,-Inf,53.8605251816399,NA,"cubic","Spyridia filamentosa","net photosynthesis rate",55.0080194227372,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
453,74.2241277593972,58.2277046280508,64.0399351548625,46.6304899066698,"Schoolfield","Gracilaria verrucosa","net photosynthesis rate",72.6618794091336,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
454,94.0672563236878,83.6689493340584,80.4621166976098,NA,"Briere","Bostrychia binderi","net photosynthesis rate",93.2342942006,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
455,73.5322474442174,56.9741802486606,NA,NA,"cubic","Catenella repens","respiration rate",72.6992853211297,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
456,59.1183758108966,61.0117078699594,NA,NA,"quadratic","Spyridia filamentosa","respiration rate",58.2854136878088,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
457,77.4272970626351,79.4272177533009,77.4427661043246,NA,"quadratic","Gracilaria verrucosa","respiration rate",76.5943349395473,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
458,75.2576445487241,73.9157844948201,NA,NA,"cubic","Bostrychia binderi","respiration rate",74.4246824256363,"marine","Salt marsh, mouth of Weeki Wachee River, Florida, Usa"
459,32.5951176066208,27.5960489082557,33.6415588210055,NA,"cubic","Chlorella vulgaris","net photosynthesis rate",31.762155483533,"freshwater","Hopkins Marine Station, Pacific Grove, Usa"
460,-1.80517187637883,-0.781392880764553,NA,0.271576159283791,"quadratic","Chlorella pyrenoidosa","net photosynthesis rate",-2.63813399946661,"freshwater","Hopkins Marine Station, Pacific Grove, Usa"
461,-9.3143945077076,-16.2534226999986,NA,NA,"cubic","Hormidium flaccidum","net photosynthesis rate",-9.53075391148634,"freshwater","Hopkins Marine Station, Pacific Grove, Usa"
462,54.0254913793396,25.9643840529884,34.6823050324799,29.8287708658043,"cubic","Ferocactus acanthodes","respiration rate",55.9651179784916,"terrestrial","University of California, Deep Canyon Desert, Research Center from 'Agave Hill' near Palm Desert,Calidornia, USA"
463,54.0651664003508,25.7486742174783,27.4084830666877,8.72004049147679,"Schoolfield","Ferocactus acanthodes","respiration rate",56.0047929995028,"terrestrial","University of California, Deep Canyon Desert, Research Center from 'Agave Hill' near Palm Desert,Calidornia, USA"
464,67.1066909140637,42.4025388562914,31.41710874892,45.5724043701399,"Briere","Ferocactus acanthodes","respiration rate",69.3664883439098,"terrestrial","University of California, Deep Canyon Desert, Research Center from 'Agave Hill' near Palm Desert,Calidornia, USA"
465,62.4273117385914,37.6588402199121,30.4373937984938,38.1710766433254,"Briere","Ferocactus acanthodes","respiration rate",64.0188928297849,"terrestrial","University of California, Deep Canyon Desert, Research Center from 'Agave Hill' near Palm Desert,Calidornia, USA"
466,66.1161893949127,39.4145504434195,40.5346086891526,32.5052330571369,"Schoolfield","Opuntia ficus-indica","respiration rate",68.3759868247589,"terrestrial","Espinosa Cactus Farm, San Bernardino, California, Usa"
467,54.359412394509,28.3701985929649,30.9296856237542,13.0011676769313,"Schoolfield","Opuntia ficus-indica","respiration rate",55.9509934857025,"terrestrial","Espinosa Cactus Farm, San Bernardino, California, Usa"
468,72.6502414818607,64.5273387773054,58.6769903231268,71.6743011169911,"Briere","Opuntia ficus-indica","respiration rate",74.9100389117068,"terrestrial","Espinosa Cactus Farm, San Bernardino, California, Usa"
469,63.6008048785221,50.0631226899441,46.6780482109676,47.2666447257379,"Briere","Opuntia ficus-indica","respiration rate",65.1923859697156,"terrestrial","Espinosa Cactus Farm, San Bernardino, California, Usa"
470,98.7786569244168,96.5148910922366,95.6101341266822,93.7396253981614,"Schoolfield","Plantago lanceolata","respiration rate",100.718283523569,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
471,115.307037629053,93.3064377369876,96.9522806878307,102.358310602705,"cubic","Plantago lanceolata","respiration rate",117.246664228205,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
472,81.1329407494487,79.6926009781575,NA,NA,"cubic","Plantago euryphylla","respiration rate",82.3432811214249,"terrestrial","Kosciusko National Park, NSW, Australia"
473,83.3746567211659,75.2317920567455,77.0290382923242,75.5639375614469,"cubic","Plantago euryphylla","respiration rate",84.5849970931421,"terrestrial","Kosciusko National Park, NSW, Australia"
474,78.1638787220132,74.2836218459183,75.107756108995,73.095992711057,"Schoolfield","Plantago lanceolata","respiration rate",78.9527770313581,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
475,70.7026644276493,65.269597475855,71.0810480573058,71.1340836457463,"cubic","Plantago euryphylla","respiration rate",71.0204305943686,"terrestrial","Kosciusko National Park, NSW, Australia"
476,72.6622712042323,64.0488785822711,73.0563525239861,NA,"cubic","Plantago lanceolata","respiration rate",72.9800373709516,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
477,73.8094798466858,73.4693980022526,71.5461462476555,73.5396990005827,"Briere","Plantago lanceolata","respiration rate",74.1272460134051,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
478,65.7259713631429,64.1474018665673,NA,70.2971405468645,"cubic","Plantago lanceolata","respiration rate",66.0437375298622,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
479,31.7396587324548,25.8900255383252,NA,NA,"cubic","Plantago lanceolata","respiration rate",30.1774103821912,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
480,13.3009141277335,14.0030772528626,NA,14.7222141721209,"quadratic","Plantago lanceolata","respiration rate",11.7386657774699,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
481,34.1206638592406,36.1148411492283,NA,NA,"quadratic","Plantago lanceolata","respiration rate",32.558415508977,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
482,29.1382676417681,31.1368776408031,29.1483525410894,NA,"quadratic","Plantago lanceolata","respiration rate",27.5760192915045,"terrestrial","Emorsgate Seed Pty Ltd (Norfolk, UK)"
